bookingId,airbnbHostId,listingId,amenitiesId,airbnbPropertyId,reviewId,checkInOutId,locationId,pricingId,occupancyRateLtm,numberOfBookingsLtm,numberOfBookingsLtmObservedMonth,countBlockedDaysLtm,instantBookEnabled,countReservationDaysLtm,countavailableDaysLtm,annualRevenueLtmUSD,annualRevenueLtmNative
TORBOK179,66502522,TORLIS179,TORAMT179,34500866,TORREV179,TORCHK179,TORLOC179,TORPRC179,100,6,3,226,FALSE,119,139,7655,10257.7
TORBOK367,125219844,TORLIS367,TORAMT367,6.10309E+17,TORREV367,TORCHK367,TORLOC367,TORPRC367,59,1,-2,292,FALSE,36,73,5384,7214.6
TORBOK489,164702935,TORLIS489,TORAMT489,22468912,TORREV489,TORCHK489,TORLOC489,TORPRC489,100,1,-2,260,FALSE,103,105,6663,8928.4
TORBOK396,1409949,TORLIS396,TORAMT396,9.68114E+17,TORREV396,TORCHK396,TORLOC396,TORPRC396,75,0,-1,317,FALSE,30,48,9072,12156.5
TORBOK136,276534693,TORLIS136,TORAMT136,36795693,TORREV136,TORCHK136,TORLOC136,TORPRC136,22,1,-2,113,FALSE,46,252,5735,7684.9
TORBOK445,7450351,TORLIS445,TORAMT445,13411158,TORREV445,TORCHK445,TORLOC445,TORPRC445,18,1,-2,339,FALSE,4,26,446,597.6
TORBOK281,77548208,TORLIS281,TORAMT281,24970467,TORREV281,TORCHK281,TORLOC281,TORPRC281,79,3,0,235,TRUE,86,130,16309,21854.1
TORBOK392,123245799,TORLIS392,TORAMT392,17958420,TORREV392,TORCHK392,TORLOC392,TORPRC392,39,0,-3,337,FALSE,9,28,1103,1478
TORBOK47,56617821,TORLIS47,TORAMT47,10922780,TORREV47,TORCHK47,TORLOC47,TORPRC47,100,1,-2,328,FALSE,32,37,3763,5042.4
TORBOK379,303001589,TORLIS379,TORAMT379,9.28471E+17,TORREV379,TORCHK379,TORLOC379,TORPRC379,100,2,0,276,FALSE,81,89,12282,16457.9
TORBOK382,193568041,TORLIS382,TORAMT382,8.45628E+17,TORREV382,TORCHK382,TORLOC382,TORPRC382,82,6,3,221,FALSE,99,144,26922,36075.5
TORBOK277,31814201,TORLIS277,TORAMT277,15378995,TORREV277,TORCHK277,TORLOC277,TORPRC277,100,4,1,280,FALSE,73,85,3209,4300.1
TORBOK357,185239349,TORLIS357,TORAMT357,24742593,TORREV357,TORCHK357,TORLOC357,TORPRC357,73,3,0,274,FALSE,55,91,5618,7528.1
TORBOK115,18884214,TORLIS115,TORAMT115,18408663,TORREV115,TORCHK115,TORLOC115,TORPRC115,51,48,45,66,TRUE,126,299,13216,17709.4
TORBOK380,293480306,TORLIS380,TORAMT380,38521865,TORREV380,TORCHK380,TORLOC380,TORPRC380,57,0,-3,344,FALSE,10,21,1077,1443.2
TORBOK163,269243315,TORLIS163,TORAMT163,53329465,TORREV163,TORCHK163,TORLOC163,TORPRC163,100,6,3,176,FALSE,160,189,22167,29703.8
TORBOK405,292527083,TORLIS405,TORAMT405,43375031,TORREV405,TORCHK405,TORLOC405,TORPRC405,50,4,1,298,TRUE,28,67,6326,8476.8
TORBOK378,534314230,TORLIS378,TORAMT378,9.68005E+17,TORREV378,TORCHK378,TORLOC378,TORPRC378,100,4,3,317,FALSE,43,48,9648,12928.3
TORBOK2,187539713,TORLIS2,TORAMT2,25295816,TORREV2,TORCHK2,TORLOC2,TORPRC2,50,1,-2,303,FALSE,26,62,21979,29451.9
TORBOK359,339842916,TORLIS359,TORAMT359,46720397,TORREV359,TORCHK359,TORLOC359,TORPRC359,31,11,8,215,FALSE,38,150,11686,15659.2
TORBOK406,337780563,TORLIS406,TORAMT406,42586907,TORREV406,TORCHK406,TORLOC406,TORPRC406,93,0,-3,316,FALSE,38,49,1276,1709.8
TORBOK316,234998999,TORLIS316,TORAMT316,31378871,TORREV316,TORCHK316,TORLOC316,TORPRC316,90,22,12,234,TRUE,98,131,41901,56147.3
TORBOK184,172196038,TORLIS184,TORAMT184,23164401,TORREV184,TORCHK184,TORLOC184,TORPRC184,63,5,2,244,FALSE,64,121,20761,27819.7
TORBOK436,240599114,TORLIS436,TORAMT436,32081625,TORREV436,TORCHK436,TORLOC436,TORPRC436,100,2,-1,323,TRUE,37,42,2646,3545.6
TORBOK438,83380695,TORLIS438,TORAMT438,28219387,TORREV438,TORCHK438,TORLOC438,TORPRC438,70,34,31,98,FALSE,157,267,14616,19585.4
TORBOK215,310223515,TORLIS215,TORAMT215,52708744,TORREV215,TORCHK215,TORLOC215,TORPRC215,26,1,-2,228,FALSE,30,137,843,1129.6
TORBOK319,55430413,TORLIS319,TORAMT319,27934429,TORREV319,TORCHK319,TORLOC319,TORPRC319,84,1,-2,264,FALSE,71,101,11853,15883
TORBOK429,101520942,TORLIS429,TORAMT429,34443148,TORREV429,TORCHK429,TORLOC429,TORPRC429,91,33,30,114,FALSE,191,251,44403,59500
TORBOK156,421123206,TORLIS156,TORAMT156,53591235,TORREV156,TORCHK156,TORLOC156,TORPRC156,29,1,-9,311,FALSE,13,54,1927,2582.2
TORBOK208,26753094,TORLIS208,TORAMT208,10412695,TORREV208,TORCHK208,TORLOC208,TORPRC208,90,13,10,265,FALSE,75,100,12144,16273
DUBBOK93,523608041,DUBLIS93,DUBAMT93,9.47641E+17,DUBREV93,DUBCHK93,DUBLOC93,DUBPRC93,83,0,-2,307,FALSE,40,58,4573,16782.9
DUBBOK81,362873365,DUBLIS81,DUBAMT81,7.62198E+17,DUBREV81,DUBCHK81,DUBLOC81,DUBPRC81,93,16,13,285,FALSE,62,80,19418,71264.1
DUBBOK65,467764360,DUBLIS65,DUBAMT65,7.64322E+17,DUBREV65,DUBCHK65,DUBLOC65,DUBPRC65,42,8,5,241,FALSE,43,124,5104,18731.7
DUBBOK29,416448026,DUBLIS29,DUBAMT29,5.75369E+17,DUBREV29,DUBCHK29,DUBLOC29,DUBPRC29,99,0,-3,331,FALSE,28,34,2424,8896.1
DUBBOK89,16121555,DUBLIS89,DUBAMT89,53225792,DUBREV89,DUBCHK89,DUBLOC89,DUBPRC89,76,33,30,76,TRUE,183,289,23142,84931.1
DUBBOK15,96458589,DUBLIS15,DUBAMT15,44707706,DUBREV15,DUBCHK15,DUBLOC15,DUBPRC15,52,20,17,70,FALSE,129,295,41610,152708.7
DUBBOK31,320034797,DUBLIS31,DUBAMT31,6.83105E+17,DUBREV31,DUBCHK31,DUBLOC31,DUBPRC31,54,22,19,160,FALSE,93,205,9852,36156.8
DUBBOK36,220038032,DUBLIS36,DUBAMT36,5.49561E+17,DUBREV36,DUBCHK36,DUBLOC36,DUBPRC36,82,11,8,238,FALSE,87,127,8435,30956.5
DUBBOK37,48598305,DUBLIS37,DUBAMT37,8.64887E+17,DUBREV37,DUBCHK37,DUBLOC37,DUBPRC37,60,1,-2,295,FALSE,35,70,8190,30057.3
DUBBOK6,399456076,DUBLIS6,DUBAMT6,49522559,DUBREV6,DUBCHK6,DUBLOC6,DUBPRC6,58,9,5,317,FALSE,23,48,2379,8730.9
LOSBOK219,229920950,LOSLIS219,LOSAMT219,33663405,LOSREV219,LOSCHK219,LOSLOC219,LOSPRC219,22,1,-2,287,FALSE,14,78,2639,2639
LOSBOK117,30099936,LOSLIS117,LOSAMT117,29803558,LOSREV117,LOSCHK117,LOSLOC117,LOSPRC117,93,68,65,188,FALSE,137,177,20881,20881
LOSBOK71,4612021,LOSLIS71,LOSAMT71,20805592,LOSREV71,LOSCHK71,LOSLOC71,LOSPRC71,90,3,0,321,TRUE,33,44,3014,3014
LOSBOK77,151573,LOSLIS77,LOSAMT77,26198845,LOSREV77,LOSCHK77,LOSLOC77,LOSPRC77,88,9,6,209,FALSE,114,156,25568,25568
LOSBOK302,364569772,LOSLIS302,LOSAMT302,45142956,LOSREV302,LOSCHK302,LOSLOC302,LOSPRC302,34,4,3,310,TRUE,22,55,24652,24652
LOSBOK374,107382,LOSLIS374,LOSAMT374,2566102,LOSREV374,LOSCHK374,LOSLOC374,LOSPRC374,97,0,-11,363,FALSE,0,2,1773,1773
LOSBOK465,469817021,LOSLIS465,LOSAMT465,7.64437E+17,LOSREV465,LOSCHK465,LOSLOC465,LOSPRC465,85,15,9,251,FALSE,81,114,16279,16279
LOSBOK51,141929,LOSLIS51,LOSAMT51,36041746,LOSREV51,LOSCHK51,LOSLOC51,LOSPRC51,39,5,1,338,FALSE,13,27,13902,13902
LOSBOK109,357636213,LOSLIS109,LOSAMT109,45756768,LOSREV109,LOSCHK109,LOSLOC109,LOSPRC109,44,58,55,27,TRUE,123,338,128866,128866
LOSBOK76,219989882,LOSLIS76,LOSAMT76,29364969,LOSREV76,LOSCHK76,LOSLOC76,LOSPRC76,82,2,-1,314,FALSE,35,51,3452,3452
LOSBOK297,17893425,LOSLIS297,LOSAMT297,4339227,LOSREV297,LOSCHK297,LOSLOC297,LOSPRC297,100,114,111,87,TRUE,240,278,36252,36252
LOSBOK458,56011641,LOSLIS458,LOSAMT458,52735051,LOSREV458,LOSCHK458,LOSLOC458,LOSPRC458,71,4,1,216,FALSE,88,149,6453,6453
LOSBOK303,122946252,LOSLIS303,LOSAMT303,18076770,LOSREV303,LOSCHK303,LOSLOC303,LOSPRC303,100,60,57,88,FALSE,244,277,32316,32316
LOSBOK499,108490451,LOSLIS499,LOSAMT499,20394296,LOSREV499,LOSCHK499,LOSLOC499,LOSPRC499,88,7,4,219,FALSE,107,146,28381,28381
LOSBOK172,395789362,LOSLIS172,LOSAMT172,49272668,LOSREV172,LOSCHK172,LOSLOC172,LOSPRC172,51,0,-3,304,FALSE,26,61,3329,3329
LOSBOK120,62948190,LOSLIS120,LOSAMT120,13401235,LOSREV120,LOSCHK120,LOSLOC120,LOSPRC120,70,10,7,197,TRUE,98,168,31561,31561
LOSBOK166,295744253,LOSLIS166,LOSAMT166,38753113,LOSREV166,LOSCHK166,LOSLOC166,LOSPRC166,35,74,71,32,TRUE,98,333,28671,28671
LOSBOK396,4714374,LOSLIS396,LOSAMT396,11207904,LOSREV396,LOSCHK396,LOSLOC396,LOSPRC396,60,21,18,188,TRUE,88,177,6686,6686
LOSBOK469,257045394,LOSLIS469,LOSAMT469,42317109,LOSREV469,LOSCHK469,LOSLOC469,LOSPRC469,45,0,1,361,FALSE,3,4,1939,1939
LOSBOK350,169810777,LOSLIS350,LOSAMT350,22930312,LOSREV350,LOSCHK350,LOSLOC350,LOSPRC350,62,51,48,34,FALSE,172,331,97873,97873
LOSBOK349,47288915,LOSLIS349,LOSAMT349,17258065,LOSREV349,LOSCHK349,LOSLOC349,LOSPRC349,100,24,21,124,FALSE,207,241,31089,31089
LOSBOK131,203396173,LOSLIS131,LOSAMT131,27031456,LOSREV131,LOSCHK131,LOSLOC131,LOSPRC131,73,48,45,73,FALSE,178,292,32351,32351
LOSBOK116,136658583,LOSLIS116,LOSAMT116,29958583,LOSREV116,LOSCHK116,LOSLOC116,LOSPRC116,82,89,86,0,FALSE,248,365,41847,41847
LOSBOK44,255250211,LOSLIS44,LOSAMT44,34540466,LOSREV44,LOSCHK44,LOSLOC44,LOSPRC44,63,47,44,18,TRUE,181,347,31343,31343
LOSBOK486,56401419,LOSLIS486,LOSAMT486,8.38745E+17,LOSREV486,LOSCHK486,LOSLOC486,LOSPRC486,21,0,-1,336,FALSE,5,29,3514,3514
LOSBOK28,149880315,LOSLIS28,LOSAMT28,45813523,LOSREV28,LOSCHK28,LOSLOC28,LOSPRC28,15,0,-10,246,FALSE,15,119,1292,1292
LOSBOK335,118910959,LOSLIS335,LOSAMT335,18792890,LOSREV335,LOSCHK335,LOSLOC335,LOSPRC335,79,81,78,30,FALSE,221,335,22948,22948
LOSBOK209,22303156,LOSLIS209,LOSAMT209,45579387,LOSREV209,LOSCHK209,LOSLOC209,LOSPRC209,28,1,-9,327,FALSE,9,38,3023,3023
LOSBOK92,213211861,LOSLIS92,LOSAMT92,41727379,LOSREV92,LOSCHK92,LOSLOC92,LOSPRC92,65,24,18,284,TRUE,45,81,62460,62460
LOSBOK269,15727461,LOSLIS269,LOSAMT269,31295383,LOSREV269,LOSCHK269,LOSLOC269,LOSPRC269,34,0,-3,365,TRUE,0,0,1428,1428
LOSBOK403,2477978,LOSLIS403,LOSAMT403,28963321,LOSREV403,LOSCHK403,LOSLOC403,LOSPRC403,86,2,-1,258,FALSE,77,107,10568,10568
LOSBOK332,22929317,LOSLIS332,LOSAMT332,52057791,LOSREV332,LOSCHK332,LOSLOC332,LOSPRC332,60,0,-6,365,FALSE,0,0,6043,6043
LOSBOK337,334717859,LOSLIS337,LOSAMT337,50419739,LOSREV337,LOSCHK337,LOSLOC337,LOSPRC337,77,32,29,38,FALSE,211,327,129525,129525
LOSBOK27,17397673,LOSLIS27,LOSAMT27,24862323,LOSREV27,LOSCHK27,LOSLOC27,LOSPRC27,98,3,-7,222,FALSE,117,143,22082,22082
LOSBOK119,368192414,LOSLIS119,LOSAMT119,45496966,LOSREV119,LOSCHK119,LOSLOC119,LOSPRC119,27,2,1,326,FALSE,14,39,1225,1225
LOSBOK185,18940847,LOSLIS185,LOSAMT185,25210020,LOSREV185,LOSCHK185,LOSLOC185,LOSPRC185,60,1,-9,357,FALSE,4,8,717,717
LOSBOK263,18589181,LOSLIS263,LOSAMT263,31902609,LOSREV263,LOSCHK263,LOSLOC263,LOSPRC263,100,105,102,40,TRUE,271,325,61600,61600
LOSBOK181,161489684,LOSLIS181,LOSAMT181,38799666,LOSREV181,LOSCHK181,LOSLOC181,LOSPRC181,33,51,48,0,TRUE,101,365,6263,6263
LOSBOK392,388708842,LOSLIS392,LOSAMT392,48182288,LOSREV392,LOSCHK392,LOSLOC392,LOSPRC392,66,31,28,142,FALSE,122,223,16431,16431
LOSBOK37,7279762,LOSLIS37,LOSAMT37,33118257,LOSREV37,LOSCHK37,LOSLOC37,LOSPRC37,33,8,-2,146,TRUE,60,219,73692,73692
LOSBOK258,18948318,LOSLIS258,LOSAMT258,29114237,LOSREV258,LOSCHK258,LOSLOC258,LOSPRC258,82,1,-1,330,TRUE,24,35,1421,1421
LOSBOK190,66841417,LOSLIS190,LOSAMT190,14036741,LOSREV190,LOSCHK190,LOSLOC190,LOSPRC190,100,92,89,36,FALSE,291,329,61843,61843
LOSBOK423,79892627,LOSLIS423,LOSAMT423,31020094,LOSREV423,LOSCHK423,LOSLOC423,LOSPRC423,4,0,-3,335,FALSE,1,30,150,150
LOSBOK6,25153051,LOSLIS6,LOSAMT6,14686773,LOSREV6,LOSCHK6,LOSLOC6,LOSPRC6,49,13,10,173,TRUE,79,192,14711,14711
LOSBOK104,662129,LOSLIS104,LOSAMT104,21647773,LOSREV104,LOSCHK104,LOSLOC104,LOSPRC104,94,76,73,110,TRUE,200,255,56081,56081
LOSBOK96,19649942,LOSLIS96,LOSAMT96,10811281,LOSREV96,LOSCHK96,LOSLOC96,LOSPRC96,24,0,-9,350,FALSE,3,15,1566,1566
LOSBOK470,9197998,LOSLIS470,LOSAMT470,18025902,LOSREV470,LOSCHK470,LOSLOC470,LOSPRC470,11,1,-6,312,FALSE,5,53,1394,1394
LOSBOK319,21782360,LOSLIS319,LOSAMT319,17572429,LOSREV319,LOSCHK319,LOSLOC319,LOSPRC319,100,30,27,118,FALSE,219,247,78776,78776
LOSBOK272,159494763,LOSLIS272,LOSAMT272,39586782,LOSREV272,LOSCHK272,LOSLOC272,LOSPRC272,21,1,-2,301,FALSE,11,64,814,814
LOSBOK22,262017069,LOSLIS22,LOSAMT22,45935431,LOSREV22,LOSCHK22,LOSLOC22,LOSPRC22,97,39,36,150,FALSE,173,215,31012,31012
LONBOK480,46313209,LONLIS480,LONAMT480,8.2823E+17,LONREV480,LONCHK480,LONLOC480,LONPRC480,75,4,2,306,FALSE,37,59,15399,12165.2
LONBOK116,273963876,LONLIS116,LONAMT116,43504123,LONREV116,LONCHK116,LONLOC116,LONPRC116,76,3,-1,354,TRUE,7,11,6823,5390.2
LONBOK413,228928499,LONLIS413,LONAMT413,34272592,LONREV413,LONCHK413,LONLOC413,LONPRC413,51,0,1,358,TRUE,3,7,350,276.5
LONBOK471,66048736,LONLIS471,LONAMT471,15167871,LONREV471,LONCHK471,LONLOC471,LONPRC471,91,31,29,108,FALSE,191,257,59404,46929.2
LONBOK63,492019818,LONLIS63,LONAMT63,8.08568E+17,LONREV63,LONCHK63,LONLOC63,LONPRC63,39,0,-1,307,FALSE,19,58,2352,1858.1
LONBOK197,27572615,LONLIS197,LONAMT197,31483398,LONREV197,LONCHK197,LONLOC197,LONPRC197,38,4,-1,276,FALSE,28,89,30655,24217.5
LONBOK82,27572615,LONLIS82,LONAMT82,6.70875E+17,LONREV82,LONCHK82,LONLOC82,LONPRC82,34,0,-2,294,FALSE,20,71,17622,13921.4
LONBOK223,189917501,LONLIS223,LONAMT223,7.76042E+17,LONREV223,LONCHK223,LONLOC223,LONPRC223,40,1,-1,356,FALSE,3,9,878,693.6
LONBOK183,375009288,LONLIS183,LONAMT183,7.50591E+17,LONREV183,LONCHK183,LONLOC183,LONPRC183,45,0,0,330,FALSE,13,35,2646,2090.3
LONBOK284,137813130,LONLIS284,LONAMT284,53678321,LONREV284,LONCHK284,LONLOC284,LONPRC284,28,0,1,365,FALSE,0,0,866,684.1
LONBOK171,48165024,LONLIS171,LONAMT171,47063787,LONREV171,LONCHK171,LONLOC171,LONPRC171,46,1,-7,340,TRUE,9,25,3237,2557.2
LONBOK151,445273,LONLIS151,LONAMT151,31847071,LONREV151,LONCHK151,LONLOC151,LONPRC151,21,0,-3,342,FALSE,4,23,348,274.9
LONBOK193,863821,LONLIS193,LONAMT193,10982355,LONREV193,LONCHK193,LONLOC193,LONPRC193,56,18,17,181,FALSE,73,184,7862,6211
LONBOK487,7701687,LONLIS487,LONAMT487,6.23869E+17,LONREV487,LONCHK487,LONLOC487,LONPRC487,34,1,4,330,FALSE,10,35,7152,5650.1
LONBOK107,47654335,LONLIS107,LONAMT107,50226323,LONREV107,LONCHK107,LONLOC107,LONPRC107,51,0,9,358,FALSE,3,7,967,763.9
LONBOK39,431570310,LONLIS39,LONAMT39,8.79546E+17,LONREV39,LONCHK39,LONLOC39,LONPRC39,14,0,-1,329,FALSE,4,36,789,623.3
LONBOK396,228928499,LONLIS396,LONAMT396,52433828,LONREV396,LONCHK396,LONLOC396,LONPRC396,75,1,0,311,TRUE,33,54,10076,7960
LONBOK182,426486213,LONLIS182,LONAMT182,9.58596E+17,LONREV182,LONCHK182,LONLOC182,LONPRC182,69,3,1,327,FALSE,22,38,2779,2195.4
LONBOK444,177296881,LONLIS444,LONAMT444,23676569,LONREV444,LONCHK444,LONLOC444,LONPRC444,77,51,49,124,TRUE,155,241,90763,71702.8
LONBOK165,42991771,LONLIS165,LONAMT165,36598988,LONREV165,LONCHK165,LONLOC165,LONPRC165,16,0,-7,328,FALSE,5,37,870,687.3
LONBOK60,112868447,LONLIS60,LONAMT60,6.23737E+17,LONREV60,LONCHK60,LONLOC60,LONPRC60,41,0,0,298,FALSE,23,67,8763,6922.8
LONBOK383,58672229,LONLIS383,LONAMT383,6.1942E+17,LONREV383,LONCHK383,LONLOC383,LONPRC383,35,3,2,252,FALSE,33,113,23651,18684.3
LONBOK58,166728372,LONLIS58,LONAMT58,7.14892E+17,LONREV58,LONCHK58,LONLOC58,LONPRC58,25,5,-3,224,FALSE,29,141,6451,5096.3
LONBOK411,78844319,LONLIS411,LONAMT411,36656311,LONREV411,LONCHK411,LONLOC411,LONPRC411,17,1,0,365,FALSE,0,0,831,656.5
LONBOK441,41200507,LONLIS441,LONAMT441,10431952,LONREV441,LONCHK441,LONLOC441,LONPRC441,65,2,-2,358,TRUE,5,7,1312,1036.5
LONBOK275,8625167,LONLIS275,LONAMT275,4249782,LONREV275,LONCHK275,LONLOC275,LONPRC275,72,0,7,365,TRUE,0,0,1760,1390.4
LONBOK472,210878745,LONLIS472,LONAMT472,29387356,LONREV472,LONCHK472,LONLOC472,LONPRC472,48,25,25,315,TRUE,20,50,1680,1327.2
LONBOK191,364841207,LONLIS191,LONAMT191,45176263,LONREV191,LONCHK191,LONLOC191,LONPRC191,46,20,19,336,FALSE,11,29,6759,5339.6
LONBOK65,206434678,LONLIS65,LONAMT65,47063976,LONREV65,LONCHK65,LONLOC65,LONPRC65,51,0,3,363,FALSE,0,2,346,273.3
LONBOK227,334131743,LONLIS227,LONAMT227,51855793,LONREV227,LONCHK227,LONLOC227,LONPRC227,100,3,-7,363,TRUE,2,2,96,75.8
LONBOK71,138846204,LONLIS71,LONAMT71,8.78918E+17,LONREV71,LONCHK71,LONLOC71,LONPRC71,27,6,5,298,FALSE,15,67,778,614.6
LONBOK109,268545894,LONLIS109,LONAMT109,35703000,LONREV109,LONCHK109,LONLOC109,LONPRC109,24,3,4,315,TRUE,10,50,5679,4486.4
LONBOK221,15307811,LONLIS221,LONAMT221,3003642,LONREV221,LONCHK221,LONLOC221,LONPRC221,100,2,-2,354,FALSE,11,11,2310,1824.9
LONBOK186,64963526,LONLIS186,LONAMT186,53564725,LONREV186,LONCHK186,LONLOC186,LONPRC186,100,1,1,361,FALSE,1,4,2380,1880.2
LONBOK490,136400812,LONLIS490,LONAMT490,7.44827E+17,LONREV490,LONCHK490,LONLOC490,LONPRC490,40,0,-1,362,FALSE,1,3,144,113.8
LONBOK311,251272739,LONLIS311,LONAMT311,7.43337E+17,LONREV311,LONCHK311,LONLOC311,LONPRC311,44,5,-1,305,FALSE,22,60,7524,5944
LONBOK38,228928499,LONLIS38,LONAMT38,35794117,LONREV38,LONCHK38,LONLOC38,LONPRC38,60,0,6,347,TRUE,9,18,1350,1066.5
LONBOK476,114381229,LONLIS476,LONAMT476,53338184,LONREV476,LONCHK476,LONLOC476,LONPRC476,5,1,0,275,FALSE,4,90,513,405.3
LONBOK475,29255936,LONLIS475,LONAMT475,8.41111E+17,LONREV475,LONCHK475,LONLOC475,LONPRC475,100,11,9,212,FALSE,127,153,28152,22240.1
LONBOK402,84873942,LONLIS402,LONAMT402,16488060,LONREV402,LONCHK402,LONLOC402,LONPRC402,100,0,-1,361,FALSE,4,4,616,486.6
LONBOK329,325614755,LONLIS329,LONAMT329,7.91174E+17,LONREV329,LONCHK329,LONLOC329,LONPRC329,75,4,1,309,FALSE,35,56,6510,5142.9
LONBOK470,304313773,LONLIS470,LONAMT470,39657623,LONREV470,LONCHK470,LONLOC470,LONPRC470,69,0,0,358,TRUE,4,7,649,512.7
LONBOK106,57490087,LONLIS106,LONAMT106,9.62888E+17,LONREV106,LONCHK106,LONLOC106,LONPRC106,58,1,0,317,FALSE,23,48,3285,2595.2
LONBOK218,11048420,LONLIS218,LONAMT218,54307189,LONREV218,LONCHK218,LONLOC218,LONPRC218,34,0,3,363,FALSE,1,2,86,67.9
LONBOK99,284914144,LONLIS99,LONAMT99,6.69237E+17,LONREV99,LONCHK99,LONLOC99,LONPRC99,30,0,0,337,FALSE,7,28,647,511.1
LONBOK3,286627995,LONLIS3,LONAMT3,53121989,LONREV3,LONCHK3,LONLOC3,LONPRC3,91,17,8,240,FALSE,95,125,3981,3145
LONBOK225,471088,LONLIS225,LONAMT225,172629,LONREV225,LONCHK225,LONLOC225,LONPRC225,83,25,17,169,FALSE,128,196,24495,19351
LONBOK338,504335843,LONLIS338,LONAMT338,8.44891E+17,LONREV338,LONCHK338,LONLOC338,LONPRC338,9,0,-1,326,FALSE,3,39,379,299.4
LONBOK187,47339242,LONLIS187,LONAMT187,7.16469E+17,LONREV187,LONCHK187,LONLOC187,LONPRC187,30,8,4,222,FALSE,36,143,8752,6914.1
LONBOK234,203248950,LONLIS234,LONAMT234,28951067,LONREV234,LONCHK234,LONLOC234,LONPRC234,37,0,13,344,FALSE,6,21,1799,1421.2
MIABOK125,253264184,MIALIS125,MIAAMT125,46082327,MIAREV125,MIACHK125,MIALOC125,MIAPRC125,75,31,28,12,TRUE,222,353,13838,13838
MIABOK464,314165088,MIALIS464,MIAAMT464,40555225,MIAREV464,MIACHK464,MIALOC464,MIAPRC464,95,24,21,245,FALSE,95,120,38112,38112
MIABOK129,392500657,MIALIS129,MIAAMT129,49543595,MIAREV129,MIACHK129,MIALOC129,MIAPRC129,44,14,10,257,TRUE,47,108,8785,8785
MIABOK469,133779762,MIALIS469,MIAAMT469,49635155,MIAREV469,MIACHK469,MIALOC469,MIAPRC469,50,0,1,365,TRUE,0,0,2640,2640
MIABOK166,148716135,MIALIS166,MIAAMT166,43168780,MIAREV166,MIACHK166,MIALOC166,MIAPRC166,100,106,103,54,TRUE,284,311,38266,38266
MIABOK89,32824568,MIALIS89,MIAAMT89,32437952,MIAREV89,MIACHK89,MIALOC89,MIAPRC89,84,1,-10,355,FALSE,7,10,549,549
MIABOK216,201079804,MIALIS216,MIAAMT216,39674250,MIAREV216,MIACHK216,MIALOC216,MIAPRC216,97,129,126,96,TRUE,218,269,29107,29107
MIABOK383,10012421,MIALIS383,MIAAMT383,13092240,MIAREV383,MIACHK383,MIALOC383,MIAPRC383,76,8,5,186,FALSE,113,179,34522,34522
MIABOK106,35638629,MIALIS106,MIAAMT106,32524032,MIAREV106,MIACHK106,MIALOC106,MIAPRC106,87,10,7,156,TRUE,151,209,34839,34839
MIABOK213,7206863,MIALIS213,MIAAMT213,29927068,MIAREV213,MIACHK213,MIALOC213,MIAPRC213,34,6,5,329,TRUE,10,36,3170,3170
MIABOK450,1679337,MIALIS450,MIAAMT450,4503879,MIAREV450,MIACHK450,MIALOC450,MIAPRC450,87,29,26,197,FALSE,122,168,13874,13874
MIABOK46,154840980,MIALIS46,MIAAMT46,23792824,MIAREV46,MIACHK46,MIALOC46,MIAPRC46,86,78,75,8,TRUE,257,357,47303,47303
MIABOK228,160214209,MIALIS228,MIAAMT228,24714438,MIAREV228,MIACHK228,MIALOC228,MIAPRC228,80,17,7,296,TRUE,56,69,11795,11795
MIABOK455,24471281,MIALIS455,MIAAMT455,12358722,MIAREV455,MIACHK455,MIALOC455,MIAPRC455,52,16,13,188,TRUE,76,177,18676,18676
MIABOK227,136224169,MIALIS227,MIAAMT227,20992568,MIAREV227,MIACHK227,MIALOC227,MIAPRC227,66,7,4,254,FALSE,61,111,11249,11249
MIABOK203,297267154,MIALIS203,MIAAMT203,49912291,MIAREV203,MIACHK203,MIALOC203,MIAPRC203,22,8,-1,232,FALSE,24,133,6347,6347
MIABOK85,69965360,MIALIS85,MIAAMT85,16925982,MIAREV85,MIACHK85,MIALOC85,MIAPRC85,18,9,6,201,FALSE,25,164,2184,2184
MIABOK305,249759288,MIALIS305,MIAAMT305,51606103,MIAREV305,MIACHK305,MIALOC305,MIAPRC305,24,1,-8,355,FALSE,2,10,190,190
MIABOK243,14358069,MIALIS243,MIAAMT243,50104636,MIAREV243,MIACHK243,MIALOC243,MIAPRC243,46,30,27,26,TRUE,129,339,63698,63698
MIABOK150,48974029,MIALIS150,MIAAMT150,50377430,MIAREV150,MIACHK150,MIALOC150,MIAPRC150,63,23,20,58,FALSE,162,307,191800,191800
MIABOK392,273881862,MIALIS392,MIAAMT392,36426779,MIAREV392,MIACHK392,MIALOC392,MIAPRC392,55,36,33,97,FALSE,123,268,38107,38107
MIABOK158,54105719,MIALIS158,MIAAMT158,20523138,MIAREV158,MIACHK158,MIALOC158,MIAPRC158,48,0,2,365,TRUE,0,0,1736,1736
MIABOK363,34322318,MIALIS363,MIAAMT363,10232749,MIAREV363,MIACHK363,MIALOC363,MIAPRC363,48,4,1,203,FALSE,65,162,5054,5054
MIABOK26,308149664,MIALIS26,MIAAMT26,40861027,MIAREV26,MIACHK26,MIALOC26,MIAPRC26,51,32,29,36,TRUE,141,329,13864,13864
MIABOK185,253264184,MIALIS185,MIAAMT185,42061003,MIAREV185,MIACHK185,MIALOC185,MIAPRC185,59,37,34,31,TRUE,163,334,29426,29426
