pricingId,currencyNative,cleaningFeeUSD,cleaningFeeNative,extraPeopleFeeUSD,extraPeopleFeeNative,averageDailyRateUSD,averageDailyRateNative
NEWPRC184,USD,150,150,0,0,516,516
NEWPRC185,USD,0,0,7,7,63,63
NEWPRC186,USD,0,0,0,0,123,123
NEWPRC187,USD,130,130,3.75,3.75,100,100
NEWPRC188,USD,0,0,0,0,294,294
NEWPRC189,USD,85,85,0,0,290,290
NEWPRC190,USD,0,0,0,0,46,46
NEWPRC191,USD,0,0,0,0,72,72
NEWPRC192,USD,0,0,0,0,448,448
NEWPRC193,USD,0,0,0,0,274,274
NEWPRC194,USD,50,50,0,0,145,145
NEWPRC195,USD,0,0,0,0,82,82
NEWPRC196,USD,149,149,0,0,190,190
NEWPRC197,USD,40,40,0,0,51,51
NEWPRC198,USD,0,0,0,0,114,114
NEWPRC199,USD,0,0,0,0,124,124
NEWPRC200,USD,0,0,0,0,100,100
NEWPRC201,USD,125,125,10,10,195,195
NEWPRC202,USD,0,0,0,0,49,49
NEWPRC203,USD,0,0,0,0,208,208
NEWPRC204,USD,0,0,0,0,110,110
NEWPRC205,USD,0,0,0,0,42,42
NEWPRC206,USD,0,0,0,0,165,165
NEWPRC207,USD,0,0,6.66667,6.66667,158,158
NEWPRC208,USD,0,0,0,0,175,175
NEWPRC209,USD,0,0,0,0,270,270
NEWPRC210,USD,25,25,10,10,225,225
NEWPRC211,USD,0,0,0,0,140,140
NEWPRC212,USD,75,75,0,0,110,110
NEWPRC213,USD,100,100,0,0,79,79
NEWPRC214,USD,120,120,2,2,136,136
NEWPRC215,USD,0,0,0,0,145,145
NEWPRC216,USD,0,0,0,0,66,66
NEWPRC217,USD,0,0,0,0,66,66
NEWPRC218,USD,50,50,6,6,130,130
NEWPRC219,USD,0,0,0,0,134,134
NEWPRC220,USD,0,0,0,0,60,60
NEWPRC221,USD,0,0,0,0,82,82
NEWPRC222,USD,0,0,0,0,110,110
NEWPRC223,USD,0,0,0,0,120,120
NEWPRC224,USD,0,0,0,0,150,150
NEWPRC225,USD,30,30,5,5,50,50
NEWPRC226,USD,50,50,16.6667,16.6667,100,100
NEWPRC227,USD,195,195,0,0,135,135
NEWPRC228,USD,175,175,30,30,1215,1215
NEWPRC229,USD,0,0,0,0,48,48
NEWPRC230,USD,0,0,0,0,79,79
NEWPRC231,USD,0,0,0,0,205,205
NEWPRC232,USD,0,0,0,0,111,111
NEWPRC233,USD,20,20,10,10,60,60
NEWPRC234,USD,0,0,0,0,55,55
NEWPRC235,USD,20,20,25,25,47,47
NEWPRC236,USD,0,0,0,0,140,140
NEWPRC237,USD,0,0,0,0,135,135
NEWPRC238,USD,15,15,7.5,7.5,50,50
NEWPRC239,USD,0,0,0,0,140,140
NEWPRC240,USD,0,0,0,0,55,55
NEWPRC241,USD,79,79,0,0,111,111
NEWPRC242,USD,25,25,15,15,87,87
NEWPRC243,USD,70,70,0,0,139,139
NEWPRC244,USD,0,0,0,0,50,50
NEWPRC245,USD,130,130,10,10,136,136
NEWPRC246,USD,0,0,0,0,198,198
NEWPRC247,USD,40,40,0,0,58,58
NEWPRC248,USD,75,75,0,0,259,259
NEWPRC249,USD,0,0,0,0,47,47
NEWPRC250,USD,0,0,0,0,313,313
NEWPRC251,USD,0,0,0,0,70,70
NEWPRC252,USD,0,0,0,0,60,60
NEWPRC253,USD,0,0,0,0,108,108
NEWPRC254,USD,0,0,0,0,122,122
NEWPRC255,USD,60,60,5.2,5.2,264,264
NEWPRC256,USD,0,0,0,0,72,72
NEWPRC257,USD,0,0,0,0,182,182
NEWPRC258,USD,0,0,0,0,577,577
NEWPRC259,USD,0,0,0,0,149,149
NEWPRC260,USD,15,15,7.5,7.5,49,49
NEWPRC261,USD,0,0,0,0,200,200
NEWPRC262,USD,0,0,0,0,95,95
NEWPRC263,USD,0,0,0,0,222,222
NEWPRC264,USD,0,0,0,0,47,47
NEWPRC265,USD,0,0,0,0,78,78
NEWPRC266,USD,0,0,0,0,54,54
NEWPRC267,USD,0,0,0,0,174,174
NEWPRC268,USD,0,0,0,0,168,168
NEWPRC269,USD,60,60,6.66667,6.66667,111,111
NEWPRC270,USD,0,0,0,0,139,139
NEWPRC271,USD,0,0,0,0,67,67
NEWPRC272,USD,80,80,0,0,171,171
NEWPRC273,USD,0,0,0,0,74,74
NEWPRC274,USD,0,0,0,0,171,171
NEWPRC275,USD,50,50,5,5,58,58
NEWPRC276,USD,0,0,0,0,72,72
NEWPRC277,USD,0,0,0,0,222,222
NEWPRC278,USD,0,0,0,0,545,545
NEWPRC279,USD,0,0,0,0,267,267
NEWPRC280,USD,0,0,0,0,134,134
NEWPRC281,USD,100,100,0,0,185,185
NEWPRC282,USD,0,0,0,0,202,202
NEWPRC283,USD,150,150,0,0,175,175
NEWPRC284,USD,74,74,5,5,40,40
NEWPRC285,USD,70,70,6.66667,6.66667,90,90
NEWPRC286,USD,75,75,0,0,312,312
NEWPRC287,USD,0,0,0,0,226,226
NEWPRC288,USD,100,100,0,0,464,464
NEWPRC289,USD,0,0,0,0,280,280
NEWPRC290,USD,30,30,0,0,131,131
NEWPRC291,USD,0,0,0,0,31,31
NEWPRC292,USD,10,10,20,20,76,76
NEWPRC293,USD,0,0,0,0,100,100
NEWPRC294,USD,0,0,0,0,65,65
NEWPRC295,USD,100,100,0,0,295,295
NEWPRC296,USD,strict_14_with_grace_period,60,60,7.5,75,124
NEWPRC297,USD,0,0,0,0,125,125
NEWPRC298,USD,0,0,0,0,451,451
NEWPRC299,USD,0,0,0,0,142,142
NEWPRC300,USD,325,325,0,0,260,260
NEWPRC301,USD,0,0,0,0,236,236
NEWPRC302,USD,0,0,0,0,464,464
NEWPRC303,USD,0,0,0,0,306,306
NEWPRC304,USD,0,0,0,0,518,518
NEWPRC305,USD,100,100,0,0,103,103
NEWPRC306,USD,0,0,0,0,343,343
NEWPRC307,USD,0,0,0,0,344,344
NEWPRC308,USD,0,0,0,0,280,280
NEWPRC309,USD,0,0,0,0,328,328
NEWPRC310,USD,0,0,0,0,164,164
NEWPRC311,USD,100,100,0,0,223,223
NEWPRC312,USD,0,0,0,0,128,128
NEWPRC313,USD,108,108,0,0,190,190
NEWPRC314,USD,0,0,0,0,331,331
NEWPRC315,USD,140,140,25,25,352,352
NEWPRC316,USD,0,0,0,0,89,89
NEWPRC317,USD,120,120,2,2,223,223
NEWPRC318,USD,0,0,0,0,209,209
NEWPRC319,USD,0,0,0,0,84,84
NEWPRC320,USD,35,35,0,0,51,51
NEWPRC321,USD,0,0,0,0,203,203
NEWPRC322,USD,0,0,0,0,34,34
NEWPRC323,USD,78,78,0,0,118,118
NEWPRC324,USD,50,50,10,10,57,57
NEWPRC325,USD,30,30,28,28,40,40
NEWPRC326,USD,0,0,0,0,73,73
NEWPRC327,USD,0,0,0,0,34,34
NEWPRC328,USD,0,0,0,0,103,103
NEWPRC329,USD,0,0,0,0,140,140
NEWPRC330,USD,70,70,5,5,35,35
NEWPRC331,USD,120,120,10.6667,10.6667,121,121
NEWPRC332,USD,255,255,0,0,170,170
NEWPRC333,USD,0,0,0,0,160,160
NEWPRC334,USD,0,0,0,0,150,150
NEWPRC335,USD,150,150,0,0,158,158
NEWPRC336,USD,0,0,0,0,350,350
NEWPRC337,USD,0,0,0,0,355,355
NEWPRC338,USD,80,80,0,0,338,338
NEWPRC339,USD,0,0,0,0,466,466
NEWPRC340,USD,100,100,5,5,48,48
NEWPRC341,USD,0,0,0,0,115,115
NEWPRC342,USD,0,0,0,0,156,156
NEWPRC343,USD,60,60,10,10,128,128
NEWPRC344,USD,150,150,0,0,165,165
NEWPRC345,USD,120,120,15,15,399,399
NEWPRC346,USD,0,0,0,0,446,446
NEWPRC347,USD,30,30,13.3333,13.3333,102,102
NEWPRC348,USD,0,0,0,0,121,121
NEWPRC349,USD,0,0,0,0,136,136
NEWPRC350,USD,100,100,0,0,279,279
NEWPRC351,USD,100,100,12.5,12.5,161,161
NEWPRC352,USD,0,0,0,0,113,113
NEWPRC353,USD,0,0,0,0,50,50
NEWPRC354,USD,0,0,0,0,568,568
NEWPRC355,USD,0,0,0,0,105,105
NEWPRC356,USD,0,0,0,0,259,259
NEWPRC357,USD,0,0,0,0,309,309
NEWPRC358,USD,200,200,15,15,135,135
NEWPRC359,USD,0,0,0,0,182,182
NEWPRC360,USD,75,75,0,0,46,46
NEWPRC361,USD,0,0,0,0,75,75
NEWPRC362,USD,50,50,0,0,40,40
NEWPRC363,USD,45,45,0,0,96,96
NEWPRC364,USD,120,120,20,20,102,102
NEWPRC365,USD,50,50,0,0,114,114
NEWPRC366,USD,140,140,0,0,280,280
NEWPRC367,USD,99,99,9.6,9.6,187,187
NEWPRC368,USD,150,150,0,0,182,182
NEWPRC369,USD,100,100,0,0,196,196
NEWPRC370,USD,0,0,0,0,150,150
NEWPRC371,USD,0,0,0,0,45,45
NEWPRC372,USD,0,0,0,0,169,169
NEWPRC373,USD,55,55,19,19,117,117
NEWPRC374,USD,0,0,0,0,572,572
NEWPRC375,USD,0,0,0,0,170,170
NEWPRC376,USD,129,129,20,20,270,270
NEWPRC377,USD,0,0,0,0,391,391
NEWPRC378,USD,75,75,25,25,194,194
NEWPRC379,USD,23,23,11.3333,11.3333,134,134
NEWPRC380,USD,0,0,0,0,145,145
NEWPRC381,USD,95,95,7.14286,7.14286,363,363
NEWPRC382,USD,0,0,0,0,108,108
NEWPRC383,USD,100,100,0,0,200,200
NEWPRC384,USD,0,0,0,0,284,284
NEWPRC385,USD,125,125,0,0,393,393
NEWPRC386,USD,115,115,20,20,79,79
NEWPRC387,USD,0,0,0,0,154,154
NEWPRC388,USD,0,0,0,0,95,95
NEWPRC389,USD,70,70,0,0,33,33
NEWPRC390,USD,100,100,22.2222,22.2222,292,292
NEWPRC391,USD,17,17,0,0,88,88
NEWPRC392,USD,0,0,0,0,588,588
NEWPRC393,USD,0,0,0,0,305,305
NEWPRC394,USD,0,0,0,0,100,100
NEWPRC395,USD,0,0,0,0,63,63
NEWPRC396,USD,0,0,0,0,268,268
NEWPRC397,USD,0,0,10,10,67,67
NEWPRC398,USD,0,0,0,0,227,227
NEWPRC399,USD,125,125,0,0,387,387
NEWPRC400,USD,0,0,0,0,86,86
NEWPRC401,USD,150,150,6.66667,6.66667,207,207
NEWPRC402,USD,100,100,0,0,482,482
NEWPRC403,USD,0,0,0,0,75,75
NEWPRC404,USD,0,0,0,0,120,120
NEWPRC405,USD,0,0,0,0,128,128
NEWPRC406,USD,90,90,0,0,126,126
NEWPRC407,USD,0,0,0,0,57,57
NEWPRC408,USD,0,0,0,0,26,26
NEWPRC409,USD,0,0,0,0,28,28
NEWPRC410,USD,50,50,16.6667,16.6667,130,130
NEWPRC411,USD,0,0,0,0,99,99
NEWPRC412,USD,0,0,0,0,67,67
NEWPRC413,USD,20,20,15,15,77,77
NEWPRC414,USD,50,50,0,0,105,105
NEWPRC415,USD,75,75,0,0,250,250
NEWPRC416,USD,0,0,0,0,128,128
NEWPRC417,USD,10,10,3.33333,3.33333,90,90
NEWPRC418,USD,0,0,0,0,387,387
NEWPRC419,USD,90,90,0,0,103,103
NEWPRC420,USD,126,126,2,2,663,663
NEWPRC421,USD,450,450,0,0,530,530
NEWPRC422,USD,0,0,0,0,189,189
NEWPRC423,USD,160,160,14.2857,14.2857,181,181
NEWPRC424,USD,100,100,0,0,269,269
NEWPRC425,USD,100,100,0,0,482,482
NEWPRC426,USD,0,0,0,0,94,94
NEWPRC427,USD,0,0,0,0,283,283
NEWPRC428,USD,0,0,0,0,340,340
NEWPRC429,USD,0,0,0,0,214,214
NEWPRC430,USD,0,0,0,0,344,344
NEWPRC431,USD,0,0,0,0,379,379
NEWPRC432,USD,100,100,0,0,299,299
NEWPRC433,USD,50,50,0,0,69,69
NEWPRC434,USD,55,55,0,0,89,89
NEWPRC435,USD,0,0,0,0,103,103
NEWPRC436,USD,0,0,0,0,98,98
NEWPRC437,USD,80,80,3.33333,3.33333,124,124
NEWPRC438,USD,75,75,15,15,120,120
NEWPRC439,USD,79,79,20,20,109,109
NEWPRC440,USD,0,0,0,0,193,193
NEWPRC441,USD,0,0,0,0,286,286
NEWPRC442,USD,200,200,10,10,199,199
NEWPRC443,USD,0,0,0,0,370,370
NEWPRC444,USD,0,0,0,0,252,252
NEWPRC445,USD,0,0,0,0,140,140
NEWPRC446,USD,0,0,0,0,119,119
NEWPRC447,USD,100,100,10,10,140,140
NEWPRC448,USD,0,0,0,0,127,127
NEWPRC449,USD,0,0,0,0,184,184
NEWPRC450,USD,90,90,0,0,209,209
NEWPRC451,USD,250,250,33.3333,33.3333,749,749
NEWPRC452,USD,0,0,0,0,326,326
NEWPRC453,USD,20,20,0,0,51,51
NEWPRC454,USD,0,0,0,0,131,131
NEWPRC455,USD,0,0,0,0,178,178
NEWPRC456,USD,50,50,0,0,126,126
NEWPRC457,USD,0,0,0,0,70,70
NEWPRC458,USD,68,68,0,0,141,141
NEWPRC459,USD,0,0,0,0,60,60
NEWPRC460,USD,0,0,0,0,59,59
NEWPRC461,USD,0,0,0,0,160,160
NEWPRC462,USD,0,0,0,0,429,429
NEWPRC463,USD,0,0,0,0,93,93
NEWPRC464,USD,100,100,0,0,269,269
NEWPRC465,USD,25,25,13,13,62,62
NEWPRC466,USD,90,90,0,0,279,279
NEWPRC467,USD,150,150,0,0,151,151
NEWPRC468,USD,0,0,0,0,199,199
NEWPRC469,USD,0,0,0,0,233,233
NEWPRC470,USD,120,120,14.2857,14.2857,372,372
NEWPRC471,USD,0,0,0,0,388,388
NEWPRC472,USD,0,0,0,0,323,323
NEWPRC473,USD,30,30,10,10,75,75
NEWPRC474,USD,0,0,0,0,70,70
NEWPRC475,USD,0,0,0,0,143,143
NEWPRC476,USD,0,0,0,0,62,62
NEWPRC477,USD,50,50,0,0,92,92
NEWPRC478,USD,260,260,30.3333,30.3333,340,340
NEWPRC479,USD,0,0,0,0,76,76
NEWPRC480,USD,0,0,0,0,40,40
NEWPRC481,USD,0,0,0,0,335,335
NEWPRC482,USD,135,135,2,2,673,673
NEWPRC483,USD,0,0,0,0,211,211
NEWPRC484,USD,70,70,3.33333,3.33333,353,353
NEWPRC485,USD,0,0,0,0,42,42
NEWPRC486,USD,150,150,18.75,18.75,292,292
NEWPRC487,USD,90,90,0,0,133,133
NEWPRC488,USD,70,70,0,0,144,144
NEWPRC489,USD,150,150,0,0,508,508
NEWPRC490,USD,0,0,0,0,198,198
NEWPRC491,USD,115,115,20,20,89,89
NEWPRC492,USD,0,0,0,0,131,131
NEWPRC493,USD,0,0,20,20,37,37
NEWPRC494,USD,0,0,0,0,142,142
NEWPRC495,USD,200,200,43.75,43.75,599,599
NEWPRC496,USD,20,20,6.66667,6.66667,40,40
NEWPRC497,USD,35,35,20,20,90,90
NEWPRC498,USD,0,0,0,0,57,57
NEWPRC499,USD,75,75,75,75,80,80
NEWPRC500,USD,150,150,6,6,112,112
SANPRC1,USD,60,60,0,0,119,119
SANPRC2,USD,250,250,20,20,307,307
SANPRC3,USD,600,600,0,0,2210,2210
SANPRC4,USD,50,50,60,60,251,251
SANPRC5,USD,185,185,20,20,329,329
SANPRC6,USD,0,0,30,30,211,211
SANPRC7,USD,30,30,0,0,129,129
SANPRC8,USD,45,45,0,0,142,142
SANPRC9,USD,85,85,0,0,127,127
SANPRC10,USD,80,80,20,20,125,125
SANPRC11,USD,49,49,0,0,74,74
SANPRC12,USD,100,100,0,0,112,112
SANPRC13,USD,65,65,0,0,127,127
SANPRC14,USD,98,98,0,0,162,162
SANPRC15,USD,139,139,0,0,152,152
SANPRC16,USD,90,90,10,10,243,243
SANPRC17,USD,125,125,0,0,105,105
SANPRC18,USD,0,0,0,0,208,208
SANPRC19,USD,40,40,0,0,107,107
SANPRC20,USD,145,145,37.5,37.5,325,325
SANPRC21,USD,0,0,0,0,101,101
SANPRC22,USD,0,0,0,0,212,212
SANPRC23,USD,0,0,0,0,219,219
SANPRC24,USD,65,65,0,0,62,62
SANPRC25,USD,150,150,3.33333,3.3,313,313
SANPRC26,USD,100,100,0,0,121,121
SANPRC27,USD,0,0,0,0,216,216
SANPRC28,USD,50,50,0,0,110,110
SANPRC29,USD,49,49,0,0,100,100
SANPRC30,USD,100,100,0,0,412,412
SANPRC31,USD,0,0,0,0,226,226
SANPRC32,USD,250,250,3.33333,3.3,173,173
SANPRC33,USD,75,75,0,0,164,164
SANPRC34,USD,30,30,0,0,62,62
SANPRC35,USD,55,55,0,0,172,172
SANPRC36,USD,250,250,0,0,199,199
SANPRC37,USD,40,40,15,15,79,79
SANPRC38,USD,200,200,0,0,324,324
SANPRC39,USD,95,95,0,0,180,180
SANPRC40,USD,40,40,0,0,47,47
SANPRC41,USD,155,155,12,12,263,263
SANPRC42,USD,100,100,0,0,516,516
SANPRC43,USD,200,200,0,0,380,380
SANPRC44,USD,65,65,0,0,95,95
SANPRC45,USD,15,15,0,0,104,104
SANPRC46,USD,100,100,0,0,212,212
SANPRC47,USD,0,0,0,0,305,305
SANPRC48,USD,180,180,25,25,629,629
SANPRC49,USD,100,100,0,0,167,167
SANPRC50,USD,80,80,0,0,184,184
SANPRC51,USD,125,125,5,5,189,189
SANPRC52,USD,125,125,0,0,150,150
SANPRC53,USD,0,0,0,0,72,72
SANPRC54,USD,150,150,0,0,382,382
SANPRC55,USD,70,70,0,0,117,117
SANPRC56,USD,75,75,0,0,148,148
SANPRC57,USD,90,90,0,0,115,115
SANPRC58,USD,0,0,0,0,233,233
SANPRC59,USD,35,35,0,0,87,87
SANPRC60,USD,90,90,0,0,141,141
SANPRC61,USD,50,50,0,0,86,86
SANPRC62,USD,50,50,0,0,130,130
SANPRC63,USD,0,0,0,0,80,80
SANPRC64,USD,0,0,0,0,166,166
SANPRC65,USD,75,75,0,0,306,306
SANPRC66,USD,225,225,0,0,323,323
SANPRC67,USD,50,50,20,20,94,94
SANPRC68,USD,250,250,0,0,134,134
SANPRC69,USD,0,0,0,0,395,395
SANPRC70,USD,65,65,0,0,202,202
SANPRC71,USD,40,40,10,10,86,86
SANPRC72,USD,75,75,0,0,107,107
SANPRC73,USD,60,60,0,0,110,110
SANPRC74,USD,120,120,0,0,72,72
SANPRC75,USD,60,60,0,0,144,144
SANPRC76,USD,100,100,13.3333,13.3,120,120
SANPRC77,USD,100,100,16.6667,16.7,185,185
SANPRC78,USD,75,75,0,0,100,100
SANPRC79,USD,80,80,0,0,197,197
SANPRC80,USD,155,155,15,15,124,124
SANPRC81,USD,25,25,0,0,99,99
SANPRC82,USD,0,0,0,0,212,212
SANPRC83,USD,30,30,25,25,68,68
SANPRC84,USD,45,45,0,0,115,115
SANPRC85,USD,19,19,7,7,45,45
SANPRC86,USD,125,125,10,10,214,214
SANPRC87,USD,100,100,0,0,132,132
SANPRC88,USD,120,120,0,0,518,518
SANPRC89,USD,85,85,0,0,137,137
SANPRC90,USD,40,40,20,20,85,85
SANPRC91,USD,100,100,50,50,281,281
SANPRC92,USD,75,75,0,0,113,113
SANPRC93,USD,200,200,33.3333,33.3,181,181
SANPRC94,USD,100,100,0,0,358,358
SANPRC95,USD,95,95,26.6667,26.7,167,167
SANPRC96,USD,150,150,0,0,97,97
SANPRC97,USD,0,0,0,0,110,110
SANPRC98,USD,175,175,0,0,200,200
SANPRC99,USD,10,10,0,0,408,408
SANPRC100,USD,50,50,50,50,98,98
SANPRC101,USD,130,130,0,0,258,258
SANPRC102,USD,25,25,0,0,95,95
SANPRC103,USD,0,0,0,0,218,218
SANPRC104,USD,45,45,0,0,166,166
SANPRC105,USD,150,150,4,4,225,225
SANPRC106,USD,67,67,16.6667,16.7,109,109
SANPRC107,USD,134,134,0,0,278,278
SANPRC108,USD,80,80,12.5,12.5,180,180
SANPRC109,USD,90,90,0,0,148,148
SANPRC110,USD,90,90,8.75,8.8,279,279
SANPRC111,USD,90,90,12.5,12.5,240,240
SANPRC112,USD,150,150,35,35,105,105
SANPRC113,USD,0,0,0,0,113,113
SANPRC114,USD,199,199,37.5,37.5,365,365
SANPRC115,USD,50,50,0,0,62,62
SANPRC116,USD,0,0,0,0,189,189
SANPRC117,USD,0,0,0,0,264,264
SANPRC118,USD,0,0,0,0,395,395
SANPRC119,USD,60,60,10,10,135,135
SANPRC120,USD,50,50,0,0,154,154
SANPRC121,USD,250,250,45,45,327,327
SANPRC122,USD,60,60,50,50,135,135
SANPRC123,USD,40,40,0,0,102,102
SANPRC124,USD,0,0,0,0,89,89
SANPRC125,USD,200,200,0,0,750,750
SANPRC126,USD,250,250,0,0,423,423
SANPRC127,USD,40,40,0,0,55,55
SANPRC128,USD,25,25,0,0,95,95
SANPRC129,USD,25,25,0,0,150,150
SANPRC130,USD,25,25,0,0,155,155
SANPRC131,USD,0,0,0,0,115,115
SANPRC132,USD,80,80,0,0,192,192
SANPRC133,USD,100,100,22.5,22.5,95,95
SANPRC134,USD,275,275,1.8,1.8,532,532
SANPRC135,USD,0,0,0,0,598,598
SANPRC136,USD,50,50,20,20,59,59
SANPRC137,USD,160,160,0,0,514,514
SANPRC138,USD,0,0,0,0,327,327
SANPRC139,USD,75,75,12.5,12.5,141,141
SANPRC140,USD,25,25,12.5,12.5,144,144
SANPRC141,USD,75,75,0,0,198,198
SANPRC142,USD,95,95,0,0,345,345
SANPRC143,USD,25,25,0,0,3606,3606
SANPRC144,USD,90,90,0,0,100,100
SANPRC145,USD,50,50,10,10,195,195
SANPRC146,USD,50,50,6.66667,6.7,318,318
SANPRC147,USD,99,99,30,30,161,161
SANPRC148,USD,30,30,20,20,73,73
SANPRC149,USD,140,140,21.75,21.8,196,196
SANPRC150,USD,70,70,5,5,67,67
SANPRC151,USD,45,45,0,0,72,72
SANPRC152,USD,250,250,0,0,369,369
SANPRC153,USD,20,20,0,0,59,59
SANPRC154,USD,99,99,0,0,313,313
SANPRC155,USD,0,0,0,0,227,227
SANPRC156,USD,90,90,7.5,7.5,170,170
SANPRC157,USD,170,170,0,0,193,193
SANPRC158,USD,200,200,21,21,272,272
SANPRC159,USD,110,110,0,0,62,62
SANPRC160,USD,0,0,0,0,854,854
SANPRC161,USD,50,50,0,0,136,136
SANPRC162,USD,109,109,0,0,314,314
SANPRC163,USD,195,195,200,200,590,590
SANPRC164,USD,65,65,0,0,201,201
SANPRC165,USD,20,20,0,0,97,97
SANPRC166,USD,129,129,0,0,178,178
SANPRC167,USD,70,70,25,25,177,177
SANPRC168,USD,120,120,0,0,85,85
SANPRC169,USD,100,100,0,0,176,176
SANPRC170,USD,75,75,15,15,74,74
SANPRC171,USD,119,119,6.25,6.2,492,492
SANPRC172,USD,50,50,0,0,97,97
SANPRC173,USD,150,150,0,0,849,849
SANPRC174,USD,0,0,0,0,49,49
SANPRC175,USD,25,25,0,0,88,88
SANPRC176,USD,50,50,6.66667,6.7,232,232
SANPRC177,USD,130,130,0,0,195,195
SANPRC178,USD,75,75,0,0,182,182
SANPRC179,USD,35,35,0,0,169,169
SANPRC180,USD,160,160,0,0,388,388
SANPRC181,USD,400,400,0,0,285,285
SANPRC182,USD,45,45,20,20,83,83
SANPRC183,USD,100,100,25,25,116,116
SANPRC184,USD,0,0,0,0,306,306
SANPRC185,USD,0,0,8.33333,8.3,236,236
SANPRC186,USD,200,200,16.6667,16.7,287,287
SANPRC187,USD,150,150,0,0,274,274
SANPRC188,USD,0,0,13.3333,13.3,181,181
SANPRC189,USD,100,100,0,0,199,199
SANPRC190,USD,75,75,25,25,140,140
SANPRC191,USD,225,225,62.5,62.5,211,211
SANPRC192,USD,125,125,0,0,450,450
SANPRC193,USD,40,40,20,20,72,72
SANPRC194,USD,59,59,0,0,171,171
SANPRC195,USD,300,300,0,0,487,487
SANPRC196,USD,25,25,0,0,3606,3606
SANPRC197,USD,100,100,0,0,98,98
SANPRC198,USD,49,49,0,0,78,78
SANPRC199,USD,159,159,16.6667,16.7,84,84
SANPRC200,USD,160,160,0,0,520,520
SANPRC201,USD,30,30,0,0,177,177
SANPRC202,USD,0,0,0,0,64,64
SANPRC203,USD,99,99,0,0,314,314
SANPRC204,USD,25,25,0,0,3606,3606
SANPRC205,USD,0,0,0,0,241,241
SANPRC206,USD,150,150,6,6,188,188
SANPRC207,USD,50,50,0,0,95,95
SANPRC208,USD,200,200,24,24,219,219
SANPRC209,USD,150,150,0,0,556,556
SANPRC210,USD,0,0,0,0,235,235
SANPRC211,USD,150,150,0,0,400,400
SANPRC212,USD,50,50,20,20,106,106
SANPRC213,USD,80,80,0,0,189,189
SANPRC214,USD,60,60,17.5,17.5,161,161
SANPRC215,USD,0,0,0,0,203,203
SANPRC216,USD,90,90,0,0,95,95
SANPRC217,USD,150,150,0,0,122,122
SANPRC218,USD,200,200,0,0,382,382
SANPRC219,USD,50,50,25,25,115,115
SANPRC220,USD,80,80,26.6667,26.7,115,115
SANPRC221,USD,300,300,66.6667,66.7,278,278
SANPRC222,USD,100,100,0,0,162,162
SANPRC223,USD,100,100,0,0,107,107
SANPRC224,USD,150,150,6.25,6.2,160,160
SANPRC225,USD,45,45,30,30,129,129
SANPRC226,USD,125,125,0,0,400,400
SANPRC227,USD,200,200,0,0,447,447
SANPRC228,USD,0,0,0,0,302,302
SANPRC229,USD,200,200,0,0,149,149
SANPRC230,USD,90,90,0,0,90,90
SANPRC231,USD,0,0,0,0,192,192
SANPRC232,USD,70,70,0,0,55,55
SANPRC233,USD,69,69,10,10,116,116
SANPRC234,USD,0,0,16.6667,16.7,184,184
SANPRC235,USD,75,75,0,0,176,176
SANPRC236,USD,30,30,10,10,92,92
SANPRC237,USD,55,55,0,0,151,151
SANPRC238,USD,150,150,25,25,700,700
SANPRC239,USD,80,80,13.3333,13.3,170,170
SANPRC240,USD,0,0,0,0,199,199
SANPRC241,USD,60,60,0,0,52,52
SANPRC242,USD,110,110,12.5,12.5,227,227
SANPRC243,USD,0,0,0,0,214,214
SANPRC244,USD,0,0,0,0,124,124
SANPRC245,USD,0,0,0,0,395,395
SANPRC246,USD,300,300,0,0,317,317
SANPRC247,USD,15,15,0,0,162,162
SANPRC248,USD,75,75,0,0,111,111
SANPRC249,USD,10,10,0,0,349,349
SANPRC250,USD,65,65,0,0,109,109
SANPRC251,USD,100,100,0,0,100,100
SANPRC252,USD,60,60,5,5,98,98
SANPRC253,USD,0,0,0,0,173,173
SANPRC254,USD,65,65,15,15,188,188
SANPRC255,USD,75,75,0,0,184,184
SANPRC256,USD,65,65,7.5,7.5,205,205
SANPRC257,USD,150,150,16.6667,16.7,226,226
SANPRC258,USD,180,180,38.5714,38.6,498,498
SANPRC259,USD,175,175,0,0,312,312
SANPRC260,USD,40,40,0,0,114,114
SANPRC261,USD,59,59,0,0,172,172
SANPRC262,USD,25,25,0,0,3606,3606
SANPRC263,USD,100,100,0,0,200,200
SANPRC264,USD,55,55,0,0,73,73
SANPRC265,USD,45,45,15,15,68,68
SANPRC266,USD,160,160,0,0,712,712
SANPRC267,USD,150,150,0,0,297,297
SANPRC268,USD,40,40,0,0,132,132
SANPRC269,USD,70,70,0,0,114,114
SANPRC270,USD,275,275,0,0,678,678
SANPRC271,USD,30,30,0,0,117,117
SANPRC272,USD,29,29,0,0,180,180
SANPRC273,USD,10,10,0,0,130,130
SANPRC274,USD,0,0,0,0,121,121
SANPRC275,USD,45,45,15,15,90,90
SANPRC276,USD,350,350,112.5,112.5,323,323
SANPRC277,USD,10,10,0,0,121,121
SANPRC278,USD,80,80,0,0,195,195
SANPRC279,USD,45,45,5,5,88,88
SANPRC280,USD,250,250,20,20,146,146
SANPRC281,USD,80,80,13.3333,13.3,140,140
SANPRC282,USD,30,30,0,0,57,57
SANPRC283,USD,100,100,13.3333,13.3,141,141
SANPRC284,USD,50,50,0,0,154,154
SANPRC285,USD,200,200,10,10,637,637
