checkInOutId,checkoutTime,minimumStay,checkinStartTime,checkinEndTime
SYDCHK467,10:00,1.0,12:00,22:00
SYDCHK468,12:00,3.0,14:00,22:00
SYDCHK469,10:00,1.0,15:00,23:00
SYDCHK470,10:00,1.0,14:00,22:00
SYDCHK471,10:00,2.0,15:00,22:00
SYDCHK472,11:00,2.0,15:00,23:00
SYDCHK473,10:00,4.0,16:00,22:00
SYDCHK474,12:00,3.0,12:00,22:00
SYDCHK475,11:00,2.0,14:00,22:00
SYDCHK476,10:00,1.0,15:00,22:00
SYDCHK477,11:00,4.0,14:00,22:00
SYDCHK478,10:00,1.0,17:00,02:00
SYDCHK479,10:00,3.0,14:00,22:00
SYDCHK480,10:00,3.0,14:00,22:00
SYDCHK481,11:00,3.0,14:00,22:00
SYDCHK482,11:00,5.0,14:00,22:00
SYDCHK483,10:00,2.0,15:00,22:00
SYDCHK484,10:00,2.0,15:00,22:00
SYDCHK485,10:00,7.0,15:00,22:00
SYDCHK486,11:00,21.0,15:00,22:00
SYDCHK487,10:00,7.0,14:00,22:00
SYDCHK488,10:00,2.0,14:00,22:00
SYDCHK489,10:00,4.0,16:00,22:00
SYDCHK490,10:00,2.0,15:00,22:00
SYDCHK491,10:00,90.0,14:00,22:00
SYDCHK492,11:00,6.0,15:00,23:00
SYDCHK493,10:00,2.0,15:00,23:00
SYDCHK494,11:00,3.0,15:00,00:00
SYDCHK495,10:00,1.0,14:00,22:00
SYDCHK496,10:00,1.0,14:00,22:00
SYDCHK497,10:00,1.0,15:00,22:00
SYDCHK498,11:00,5.0,14:00,22:00
SYDCHK499,10:00,2.0,14:00,22:00
SYDCHK500,10:00,2.0,00:00,00:00
TOKCHK1,10:00,1.0,16:00,22:00
TOKCHK2,11:00,1.0,16:00,23:00
TOKCHK3,10:00,1.0,15:00,22:00
TOKCHK4,11:00,2.0,15:00,22:00
TOKCHK5,12:00,3.0,14:00,21:00
TOKCHK6,11:00,5.0,00:00,00:00
TOKCHK7,11:00,30.0,16:00,22:00
TOKCHK8,11:00,1.0,16:00,22:00
TOKCHK9,10:00,2.0,16:00,22:00
TOKCHK10,10:00,2.0,16:00,22:00
TOKCHK11,10:00,1.0,16:00,23:00
TOKCHK12,10:00,1.0,15:00,22:00
TOKCHK13,10:00,3.0,16:00,22:00
TOKCHK14,10:00,1.0,16:00,21:00
TOKCHK15,10:00,2.0,16:00,21:00
TOKCHK16,11:00,2.0,16:00,22:00
TOKCHK17,11:00,1.0,15:00,22:00
TOKCHK18,11:00,1.0,15:00,22:00
TOKCHK19,10:00,1.0,15:00,22:00
TOKCHK20,11:00,2.0,15:00,22:00
TOKCHK21,10:00,1.0,14:00,22:00
TOKCHK22,10:00,1.0,17:00,22:00
TOKCHK23,10:00,1.0,15:00,21:00
TOKCHK24,10:00,2.0,15:00,22:00
TOKCHK25,11:00,3.0,15:00,22:00
TOKCHK26,10:00,2.0,16:00,22:00
TOKCHK27,11:00,1.0,15:00,23:00
TOKCHK28,11:00,21.0,15:00,22:00
TOKCHK29,11:00,2.0,16:00,22:00
TOKCHK30,10:00,2.0,16:00,22:00
TOKCHK31,10:00,1.0,16:00,02:00
TOKCHK32,10:00,2.0,15:00,22:00
TOKCHK33,10:00,1.0,16:00,22:00
TOKCHK34,10:00,1.0,16:00,22:00
TOKCHK35,11:00,2.0,00:00,00:00
TOKCHK36,10:00,2.0,15:00,00:00
TOKCHK37,10:00,1.0,16:00,21:00
TOKCHK38,10:00,2.0,16:00,22:00
TOKCHK39,11:00,2.0,15:00,22:00
TOKCHK40,11:00,1.0,14:00,00:00
TOKCHK41,10:00,2.0,16:00,22:00
TOKCHK42,10:00,7.0,16:00,22:00
TOKCHK43,10:00,2.0,16:00,22:00
TOKCHK44,11:00,2.0,16:00,22:00
TOKCHK45,11:00,1.0,15:00,22:00
TOKCHK46,12:00,3.0,12:00,22:00
TOKCHK47,10:00,2.0,15:00,21:00
TOKCHK48,10:00,2.0,16:00,22:00
TOKCHK49,11:00,2.0,15:00,22:00
TOKCHK50,12:00,1.0,16:00,02:00
TOKCHK51,10:00,3.0,16:00,22:00
TOKCHK52,10:00,4.0,16:00,22:00
TOKCHK53,11:00,3.0,15:00,22:00
TOKCHK54,11:00,2.0,16:00,22:00
TOKCHK55,11:00,2.0,15:00,22:00
TOKCHK56,10:00,2.0,15:00,22:00
TOKCHK57,11:00,3.0,16:00,20:00
TOKCHK58,12:00,1.0,14:00,01:00
TOKCHK59,10:00,1.0,16:00,22:00
TOKCHK60,10:00,2.0,16:00,22:00
TOKCHK61,10:00,2.0,16:00,23:00
TOKCHK62,11:00,1.0,16:00,22:00
TOKCHK63,10:00,1.0,15:00,23:00
TOKCHK64,10:00,2.0,16:00,22:00
TOKCHK65,10:00,3.0,15:00,22:00
TOKCHK66,10:00,1.0,15:00,22:00
TOKCHK67,11:00,1.0,15:00,22:00
TOKCHK68,10:00,2.0,16:00,22:00
TOKCHK69,10:00,2.0,16:00,22:00
TOKCHK70,10:00,2.0,16:00,22:00
TOKCHK71,11:00,1.0,16:00,22:00
TOKCHK72,11:00,2.0,16:00,22:00
TOKCHK73,10:00,3.0,16:00,22:00
TOKCHK74,11:00,2.0,14:00,22:00
TOKCHK75,12:00,1.0,12:00,22:00
TOKCHK76,10:00,1.0,16:00,23:00
TOKCHK77,10:00,3.0,16:00,22:00
TOKCHK78,11:00,2.0,16:00,22:00
TOKCHK79,11:00,2.0,15:00,00:00
TOKCHK80,10:00,2.0,16:00,22:00
TOKCHK81,11:00,2.0,16:00,00:00
TOKCHK82,11:00,2.0,16:00,22:00
TOKCHK83,11:00,2.0,16:00,22:00
TOKCHK84,10:00,1.0,16:00,22:00
TOKCHK85,10:00,1.0,15:00,00:00
TOKCHK86,11:00,2.0,15:00,22:00
TOKCHK87,11:00,1.0,14:00,00:00
TOKCHK88,10:00,1.0,15:00,22:00
TOKCHK89,11:00,1.0,15:00,00:00
TOKCHK90,10:00,2.0,16:00,22:00
TOKCHK91,11:00,3.0,15:00,22:00
TOKCHK92,10:00,2.0,16:00,22:00
TOKCHK93,11:00,30.0,16:00,22:00
TOKCHK94,10:00,1.0,16:00,22:00
TOKCHK95,10:00,2.0,16:00,22:00
TOKCHK96,11:00,3.0,15:00,22:00
TOKCHK97,11:00,1.0,16:00,22:00
TOKCHK98,11:00,1.0,16:00,22:00
TOKCHK99,12:00,2.0,00:00,00:00
TOKCHK100,10:00,2.0,16:00,22:00
TOKCHK101,10:00,1.0,15:00,22:00
TOKCHK102,10:00,2.0,16:00,22:00
TOKCHK103,12:00,2.0,16:00,22:00
TOKCHK104,10:00,2.0,15:00,21:00
TOKCHK105,10:00,2.0,15:00,22:00
TOKCHK106,12:00,5.0,15:00,22:00
TOKCHK107,11:00,1.0,16:00,23:00
TOKCHK108,10:00,2.0,16:00,22:00
TOKCHK109,10:00,2.0,15:00,22:00
TOKCHK110,10:00,3.0,15:00,22:00
TOKCHK111,11:00,1.0,15:00,22:00
TOKCHK112,10:00,1.0,15:00,22:00
TOKCHK113,10:00,1.0,16:00,23:00
TOKCHK114,10:00,1.0,16:00,22:00
TOKCHK115,11:00,1.0,15:00,22:00
TOKCHK116,11:00,1.0,15:00,22:00
TOKCHK117,11:00,1.0,15:00,22:00
TOKCHK118,10:00,2.0,16:00,22:00
TOKCHK119,11:00,1.0,16:00,22:00
TOKCHK120,12:00,2.0,15:00,22:00
TOKCHK121,11:00,14.0,16:00,22:00
TOKCHK122,,,,22:00
TOKCHK123,11:00,1.0,15:00,00:00
TOKCHK124,11:00,3.0,15:00,22:00
TOKCHK125,11:00,1.0,15:00,22:00
TOKCHK126,11:00,1.0,16:00,22:00
TOKCHK127,10:00,6.0,15:00,22:00
TOKCHK128,11:00,1.0,16:00,00:00
TOKCHK129,11:00,1.0,16:00,23:00
TOKCHK130,14:00,1.0,00:00,00:00
TOKCHK131,10:00,2.0,16:00,22:00
TOKCHK132,10:00,1.0,15:00,22:00
TOKCHK133,11:00,1.0,18:00,22:00
TOKCHK134,11:00,3.0,15:00,22:00
TOKCHK135,11:00,2.0,16:00,01:00
TOKCHK136,11:00,1.0,16:00,22:00
TOKCHK137,10:00,1.0,15:00,02:00
TOKCHK138,11:00,1.0,14:00,18:00
TOKCHK139,10:00,1.0,16:00,22:00
TOKCHK140,10:00,1.0,16:00,21:00
TOKCHK141,10:00,1.0,15:00,23:00
TOKCHK142,10:00,1.0,16:00,21:00
TOKCHK143,11:00,1.0,16:00,22:00
TOKCHK144,10:00,3.0,16:00,22:00
TOKCHK145,10:00,1.0,15:00,22:00
TOKCHK146,10:00,1.0,16:00,01:00
TOKCHK147,10:00,2.0,16:00,22:00
TOKCHK148,10:00,3.0,15:00,22:00
TOKCHK149,11:00,1.0,15:00,22:00
TOKCHK150,11:00,1.0,15:00,22:00
TOKCHK151,10:00,1.0,15:00,22:00
TOKCHK152,11:00,2.0,16:00,22:00
TOKCHK153,11:00,2.0,16:00,22:00
TOKCHK154,10:00,1.0,15:00,22:00
TOKCHK155,10:00,1.0,15:00,22:00
TOKCHK156,11:00,1.0,16:00,22:00
TOKCHK157,10:00,1.0,16:00,22:00
TOKCHK158,10:00,2.0,16:00,22:00
TOKCHK159,10:00,2.0,16:00,22:00
TOKCHK160,10:00,2.0,16:00,22:00
TOKCHK161,11:00,5.0,15:00,02:00
TOKCHK162,10:00,2.0,16:00,22:00
TOKCHK163,10:00,2.0,16:00,22:00
TOKCHK164,11:00,2.0,16:00,22:00
TOKCHK165,10:00,2.0,16:00,22:00
TOKCHK166,10:00,2.0,15:00,22:00
TOKCHK167,11:00,2.0,16:00,23:00
TOKCHK168,11:00,6.0,14:00,21:00
TOKCHK169,10:00,5.0,16:00,22:00
TOKCHK170,10:00,1.0,16:00,02:00
TOKCHK171,11:00,3.0,16:00,22:00
TOKCHK172,11:00,3.0,16:00,00:00
TOKCHK173,11:00,1.0,16:00,22:00
TOKCHK174,11:00,30.0,15:00,22:00
TOKCHK175,10:00,2.0,15:00,22:00
TOKCHK176,10:00,1.0,16:00,22:00
TOKCHK177,11:00,2.0,15:00,22:00
TOKCHK178,11:00,1.0,16:00,22:00
TOKCHK179,11:00,1.0,16:00,22:00
TOKCHK180,12:00,1.0,14:00,21:00
TOKCHK181,10:00,30.0,00:00,00:00
TOKCHK182,11:00,1.0,16:00,01:00
TOKCHK183,10:00,3.0,16:00,23:00
TOKCHK184,10:00,1.0,16:00,22:00
TOKCHK185,11:00,2.0,15:00,22:00
TOKCHK186,10:00,2.0,16:00,22:00
TOKCHK187,10:00,1.0,15:00,22:00
TOKCHK188,10:00,2.0,16:00,22:00
TOKCHK189,11:00,1.0,16:00,22:00
TOKCHK190,10:00,1.0,15:00,22:00
TOKCHK191,11:00,2.0,15:00,22:00
TOKCHK192,11:00,1.0,16:00,22:00
TOKCHK193,10:00,1.0,15:00,22:00
TOKCHK194,11:00,1.0,16:00,23:00
TOKCHK195,11:00,1.0,15:00,22:00
TOKCHK196,11:00,1.0,15:00,22:00
TOKCHK197,10:00,2.0,16:00,22:00
TOKCHK198,10:00,1.0,15:00,23:00
TOKCHK199,11:00,2.0,16:00,22:00
TOKCHK200,11:00,2.0,16:00,22:00
TOKCHK201,10:00,3.0,15:00,21:00
TOKCHK202,11:00,1.0,00:00,00:00
TOKCHK203,11:00,1.0,15:00,21:00
TOKCHK204,11:00,1.0,16:00,22:00
TOKCHK205,10:00,2.0,16:00,22:00
TOKCHK206,11:00,2.0,15:00,23:00
TOKCHK207,10:00,1.0,16:00,22:00
TOKCHK208,11:00,2.0,15:00,22:00
TOKCHK209,12:00,7.0,15:00,22:00
TOKCHK210,10:00,1.0,15:00,22:00
TOKCHK211,11:00,1.0,16:00,22:00
TOKCHK212,10:00,1.0,15:00,22:00
TOKCHK213,10:00,2.0,16:00,22:00
TOKCHK214,10:00,1.0,15:00,22:00
TOKCHK215,11:00,2.0,16:00,22:00
TOKCHK216,11:00,1.0,16:00,22:00
TOKCHK217,10:00,2.0,16:00,22:00
TOKCHK218,10:00,2.0,16:00,22:00
TOKCHK219,11:00,2.0,17:00,22:00
TOKCHK220,10:00,1.0,17:00,22:00
TOKCHK221,12:00,2.0,15:00,22:00
TOKCHK222,11:00,1.0,16:00,22:00
TOKCHK223,10:00,1.0,16:00,22:00
TOKCHK224,11:00,1.0,16:00,00:00
TOKCHK225,11:00,5.0,16:00,22:00
TOKCHK226,10:00,2.0,16:00,22:00
TOKCHK227,10:00,1.0,16:00,00:00
TOKCHK228,11:00,2.0,16:00,22:00
TOKCHK229,10:00,3.0,15:00,00:00
TOKCHK230,10:00,2.0,16:00,22:00
TOKCHK231,11:00,1.0,16:00,22:00
TOKCHK232,11:00,1.0,15:00,22:00
TOKCHK233,11:00,1.0,16:00,22:00
TOKCHK234,11:00,1.0,15:00,23:00
TOKCHK235,11:00,1.0,16:00,22:00
TOKCHK236,10:00,1.0,14:00,22:00
TOKCHK237,11:00,1.0,15:00,22:00
TOKCHK238,10:00,1.0,16:00,22:00
TOKCHK239,11:00,2.0,16:00,23:00
TOKCHK240,10:00,2.0,16:00,22:00
TOKCHK241,10:00,2.0,17:00,22:00
TOKCHK242,11:00,2.0,16:00,22:00
TOKCHK243,10:00,2.0,15:00,22:00
TOKCHK244,11:00,2.0,16:00,22:00
TOKCHK245,11:00,2.0,15:00,22:00
TOKCHK246,10:00,20.0,16:00,22:00
TOKCHK247,10:00,30.0,15:00,22:00
TOKCHK248,10:00,2.0,15:00,22:00
TOKCHK249,10:00,1.0,15:00,23:00
TOKCHK250,11:00,2.0,16:00,22:00
TOKCHK251,11:00,1.0,15:00,22:00
TOKCHK252,10:00,2.0,15:00,22:00
TOKCHK253,11:00,2.0,16:00,22:00
TOKCHK254,10:00,1.0,15:00,22:00
TOKCHK255,10:00,2.0,14:00,23:00
TOKCHK256,10:00,1.0,17:00,22:00
TOKCHK257,11:00,1.0,15:00,21:00
TOKCHK258,11:00,1.0,17:00,23:00
TOKCHK259,10:00,2.0,16:00,22:00
TOKCHK260,10:00,1.0,15:00,22:00
TOKCHK261,11:00,3.0,15:00,23:00
TOKCHK262,10:00,2.0,16:00,22:00
TOKCHK263,11:00,1.0,15:00,22:00
TOKCHK264,11:00,3.0,15:00,22:00
TOKCHK265,11:00,2.0,16:00,02:00
TOKCHK266,10:00,2.0,15:00,22:00
TOKCHK267,10:00,1.0,15:00,22:00
TOKCHK268,11:00,2.0,16:00,22:00
TOKCHK269,10:00,1.0,16:00,21:00
TOKCHK270,10:00,2.0,16:00,22:00
TOKCHK271,10:00,2.0,16:00,22:00
TOKCHK272,11:00,2.0,16:00,00:00
TOKCHK273,11:00,3.0,16:00,22:00
TOKCHK274,11:00,30.0,13:00,22:00
TOKCHK275,11:00,2.0,15:00,22:00
TOKCHK276,10:00,2.0,16:00,22:00
TOKCHK277,10:00,2.0,15:00,22:00
TOKCHK278,10:00,3.0,15:00,00:00
TOKCHK279,11:00,2.0,16:00,22:00
TOKCHK280,11:00,2.0,16:00,22:00
TOKCHK281,11:00,1.0,16:00,22:00
TOKCHK282,10:00,2.0,16:00,22:00
TOKCHK283,11:00,2.0,16:00,22:00
TOKCHK284,11:00,1.0,16:00,22:00
TOKCHK285,10:00,30.0,16:00,22:00
TOKCHK286,10:00,1.0,16:00,22:00
TOKCHK287,10:00,1.0,16:00,22:00
TOKCHK288,10:00,2.0,16:00,22:00
TOKCHK289,11:00,1.0,15:00,22:00
TOKCHK290,11:00,1.0,16:00,22:00
TOKCHK291,11:00,2.0,16:00,22:00
TOKCHK292,11:00,2.0,16:00,22:00
TOKCHK293,11:00,1.0,16:00,22:00
TOKCHK294,10:00,1.0,15:00,22:00
TOKCHK295,10:00,1.0,16:00,22:00
TOKCHK296,10:00,2.0,17:00,22:00
TOKCHK297,10:00,1.0,16:00,22:00
TOKCHK298,10:00,2.0,15:00,21:00
TOKCHK299,10:00,1.0,16:00,22:00
TOKCHK300,12:00,4.0,16:00,23:00
TOKCHK301,12:00,5.0,16:00,21:00
TOKCHK302,11:00,2.0,00:00,00:00
TOKCHK303,11:00,1.0,16:00,22:00
TOKCHK304,11:00,2.0,15:00,22:00
TOKCHK305,11:00,2.0,16:00,22:00
TOKCHK306,11:00,1.0,15:00,22:00
TOKCHK307,11:00,1.0,15:00,22:00
TOKCHK308,11:00,1.0,15:00,22:00
TOKCHK309,10:00,2.0,16:00,23:00
TOKCHK310,10:00,2.0,16:00,22:00
TOKCHK311,11:00,1.0,15:00,22:00
TOKCHK312,10:00,1.0,15:00,21:00
TOKCHK313,10:00,1.0,16:00,22:00
TOKCHK314,10:00,1.0,16:00,22:00
TOKCHK315,11:00,2.0,16:00,22:00
TOKCHK316,10:00,2.0,16:00,22:00
TOKCHK317,11:00,21.0,15:00,22:00
TOKCHK318,10:00,2.0,16:00,22:00
TOKCHK319,11:00,1.0,15:00,22:00
TOKCHK320,10:00,2.0,15:00,22:00
TOKCHK321,10:00,1.0,15:00,22:00
TOKCHK322,11:00,2.0,15:00,00:00
TOKCHK323,11:00,2.0,14:00,22:00
TOKCHK324,10:00,1.0,16:00,22:00
TOKCHK325,10:00,2.0,16:00,22:00
TOKCHK326,10:00,2.0,16:00,22:00
TOKCHK327,10:00,1.0,15:00,21:00
TOKCHK328,10:00,1.0,16:00,22:00
TOKCHK329,10:00,2.0,15:00,22:00
TOKCHK330,11:00,2.0,15:00,22:00
TOKCHK331,10:00,5.0,16:00,01:00
TOKCHK332,11:00,20.0,16:00,22:00
TOKCHK333,10:00,1.0,15:00,22:00
TOKCHK334,11:00,1.0,15:00,22:00
TOKCHK335,10:00,2.0,16:00,22:00
TOKCHK336,10:00,2.0,16:00,22:00
TOKCHK337,11:00,1.0,16:00,22:00
TOKCHK338,12:00,7.0,15:00,22:00
TOKCHK339,12:00,1.0,17:00,22:00
TOKCHK340,10:00,1.0,16:00,22:00
TOKCHK341,11:00,3.0,16:00,22:00
TOKCHK342,11:00,2.0,15:00,22:00
TOKCHK343,10:00,3.0,15:00,01:00
TOKCHK344,10:00,1.0,15:00,22:00
TOKCHK345,10:00,1.0,17:00,22:00
TOKCHK346,10:00,1.0,17:00,22:00
TOKCHK347,12:00,1.0,16:00,02:00
TOKCHK348,11:00,3.0,15:00,22:00
TOKCHK349,11:00,1.0,16:00,22:00
TOKCHK350,11:00,1.0,15:00,22:00
TOKCHK351,11:00,2.0,15:00,22:00
TOKCHK352,10:00,1.0,16:00,23:00
TOKCHK353,10:00,2.0,16:00,22:00
TOKCHK354,14:00,1.0,15:00,02:00
TOKCHK355,10:00,1.0,16:00,02:00
TOKCHK356,11:00,2.0,16:00,22:00
TOKCHK357,11:00,1.0,16:00,22:00
TOKCHK358,10:00,1.0,15:00,23:00
TOKCHK359,10:00,2.0,16:00,01:00
TOKCHK360,11:00,1.0,15:00,22:00
TOKCHK361,11:00,1.0,15:00,23:00
TOKCHK362,10:00,2.0,16:00,22:00
TOKCHK363,10:00,2.0,16:00,22:00
TOKCHK364,10:00,2.0,16:00,22:00
TOKCHK365,11:00,1.0,16:00,23:00
TOKCHK366,10:00,1.0,16:00,22:00
TOKCHK367,10:00,6.0,15:00,22:00
TOKCHK368,10:00,1.0,17:00,22:00
TOKCHK369,11:00,2.0,16:00,22:00
TOKCHK370,10:00,3.0,16:00,22:00
TOKCHK371,10:00,1.0,15:00,22:00
TOKCHK372,11:00,2.0,16:00,22:00
TOKCHK373,11:00,2.0,15:00,22:00
TOKCHK374,10:00,2.0,15:00,22:00
TOKCHK375,10:00,1.0,15:00,22:00
TOKCHK376,10:00,1.0,16:00,22:00
TOKCHK377,10:00,1.0,16:00,22:00
TOKCHK378,10:00,2.0,16:00,22:00
TOKCHK379,10:00,1.0,16:00,00:00
TOKCHK380,10:00,2.0,15:00,22:00
TOKCHK381,10:00,2.0,16:00,22:00
TOKCHK382,10:00,3.0,15:00,22:00
TOKCHK383,10:00,2.0,16:00,22:00
TOKCHK384,11:00,1.0,16:00,22:00
TOKCHK385,10:00,1.0,16:00,22:00
TOKCHK386,11:00,1.0,16:00,22:00
TOKCHK387,10:00,2.0,15:00,22:00
TOKCHK388,11:00,1.0,16:00,23:00
TOKCHK389,11:00,1.0,15:00,22:00
TOKCHK390,10:00,2.0,15:00,23:00
TOKCHK391,10:00,2.0,16:00,22:00
TOKCHK392,10:00,2.0,16:00,22:00
TOKCHK393,11:00,2.0,16:00,02:00
TOKCHK394,10:00,7.0,17:00,22:00
TOKCHK395,10:00,1.0,18:00,22:00
TOKCHK396,10:00,2.0,16:00,22:00
TOKCHK397,10:00,1.0,15:00,22:00
TOKCHK398,10:00,1.0,16:00,22:00
TOKCHK399,10:00,1.0,17:00,22:00
TOKCHK400,10:00,2.0,16:00,22:00
TOKCHK401,10:00,1.0,15:00,00:00
TOKCHK402,10:00,2.0,16:00,22:00
TOKCHK403,10:00,2.0,16:00,22:00
TOKCHK404,10:00,1.0,15:00,22:00
TOKCHK405,10:00,1.0,16:00,22:00
TOKCHK406,11:00,2.0,16:00,22:00
TOKCHK407,10:00,2.0,16:00,22:00
TOKCHK408,10:00,2.0,16:00,22:00
TOKCHK409,10:00,1.0,16:00,22:00
TOKCHK410,11:00,1.0,16:00,22:00
TOKCHK411,10:00,2.0,15:00,22:00
TOKCHK412,10:00,1.0,15:00,22:00
TOKCHK413,10:00,2.0,15:00,22:00
TOKCHK414,11:00,1.0,15:00,22:00
TOKCHK415,10:00,2.0,16:00,22:00
TOKCHK416,10:00,1.0,16:00,22:00
TOKCHK417,10:00,1.0,15:00,00:00
TOKCHK418,10:00,3.0,15:00,22:00
TOKCHK419,11:00,2.0,16:00,22:00
TOKCHK420,11:00,1.0,16:00,22:00
TOKCHK421,11:00,1.0,16:00,23:00
TOKCHK422,11:00,1.0,16:00,23:00
TOKCHK423,11:00,1.0,14:00,00:00
TOKCHK424,11:00,2.0,16:00,22:00
TOKCHK425,11:00,1.0,16:00,22:00
TOKCHK426,11:00,3.0,15:00,22:00
TOKCHK427,10:00,1.0,15:00,23:00
TOKCHK428,10:00,1.0,16:00,02:00
TOKCHK429,11:00,2.0,15:00,22:00
TOKCHK430,10:00,1.0,16:00,22:00
TOKCHK431,11:00,1.0,15:00,22:00
TOKCHK432,11:00,2.0,15:00,22:00
TOKCHK433,11:00,1.0,15:00,22:00
TOKCHK434,10:00,2.0,15:00,22:00
TOKCHK435,10:00,2.0,15:00,00:00
TOKCHK436,11:00,30.0,16:00,23:00
TOKCHK437,10:00,2.0,16:00,22:00
TOKCHK438,10:00,1.0,15:00,00:00
TOKCHK439,10:00,2.0,16:00,22:00
TOKCHK440,11:00,3.0,15:00,22:00
TOKCHK441,11:00,1.0,16:00,22:00
TOKCHK442,10:00,2.0,16:00,22:00
TOKCHK443,10:00,2.0,15:00,22:00
TOKCHK444,10:00,2.0,15:00,22:00
TOKCHK445,10:00,1.0,17:00,22:00
TOKCHK446,12:00,1.0,15:00,02:00
TOKCHK447,10:00,1.0,16:00,00:00
TOKCHK448,10:00,1.0,16:00,22:00
TOKCHK449,11:00,1.0,14:00,00:00
TOKCHK450,11:00,2.0,16:00,22:00
TOKCHK451,12:00,4.0,16:00,23:00
TOKCHK452,10:00,2.0,16:00,22:00
TOKCHK453,11:00,2.0,16:00,22:00
TOKCHK454,10:00,1.0,15:00,22:00
TOKCHK455,10:00,1.0,15:00,00:00
TOKCHK456,10:00,1.0,15:00,23:00
TOKCHK457,10:00,1.0,16:00,22:00
TOKCHK458,10:00,3.0,16:00,22:00
TOKCHK459,11:00,2.0,16:00,23:00
TOKCHK460,11:00,3.0,16:00,22:00
TOKCHK461,10:00,2.0,16:00,22:00
TOKCHK462,10:00,2.0,15:00,22:00
TOKCHK463,11:00,1.0,15:00,22:00
TOKCHK464,12:00,3.0,13:00,23:00
TOKCHK465,10:00,2.0,15:00,21:00
TOKCHK466,10:00,1.0,16:00,22:00
TOKCHK467,11:00,2.0,16:00,22:00
TOKCHK468,10:00,2.0,15:00,22:00
TOKCHK469,10:00,2.0,15:00,22:00
TOKCHK470,10:00,1.0,16:00,00:00
TOKCHK471,11:00,2.0,16:00,22:00
TOKCHK472,10:00,1.0,14:00,22:00
TOKCHK473,10:00,2.0,16:00,22:00
TOKCHK474,12:00,3.0,15:00,02:00
TOKCHK475,11:00,1.0,15:00,22:00
TOKCHK476,10:00,1.0,16:00,18:00
TOKCHK477,11:00,1.0,16:00,23:00
TOKCHK478,11:00,5.0,15:00,23:00
TOKCHK479,10:00,1.0,16:00,21:00
TOKCHK480,11:00,2.0,16:00,22:00
TOKCHK481,10:00,2.0,15:00,23:00
TOKCHK482,11:00,2.0,15:00,22:00
TOKCHK483,11:00,1.0,15:00,22:00
TOKCHK484,11:00,1.0,15:00,22:00
TOKCHK485,11:00,1.0,16:00,22:00
TOKCHK486,11:00,1.0,16:00,22:00
TOKCHK487,11:00,5.0,16:00,22:00
TOKCHK488,11:00,1.0,15:00,00:00
TOKCHK489,11:00,1.0,16:00,22:00
TOKCHK490,10:00,2.0,16:00,22:00
TOKCHK491,10:00,2.0,16:00,22:00
TOKCHK492,10:00,2.0,16:00,22:00
TOKCHK493,10:00,2.0,16:00,22:00
TOKCHK494,10:00,2.0,15:00,22:00
TOKCHK495,11:00,3.0,16:00,01:00
TOKCHK496,10:00,2.0,16:00,22:00
TOKCHK497,10:00,2.0,16:00,22:00
TOKCHK498,10:00,1.0,16:00,23:00
TOKCHK499,11:00,2.0,15:00,22:00
TOKCHK500,12:00,2.0,15:00,22:00
TORCHK1,11:00,28.0,15:00,22:00
TORCHK2,13:00,7.0,17:00,22:00
TORCHK3,11:00,28.0,15:00,22:00
TORCHK4,11:00,28.0,16:00,23:00
TORCHK5,11:00,1.0,15:00,22:00
TORCHK6,11:00,28.0,16:00,22:00
TORCHK7,11:00,30.0,15:00,22:00
TORCHK8,12:00,28.0,17:00,22:00
TORCHK9,12:00,28.0,00:00,00:00
TORCHK10,11:00,28.0,16:00,22:00
TORCHK11,09:00,30.0,16:00,21:00
TORCHK12,11:00,28.0,13:00,22:00
TORCHK13,11:00,1.0,16:00,23:00
TORCHK14,11:00,31.0,16:00,22:00
TORCHK15,11:00,28.0,15:00,22:00
TORCHK16,10:00,28.0,16:00,22:00
TORCHK17,11:00,28.0,16:00,22:00
TORCHK18,11:00,28.0,16:00,23:00
TORCHK19,10:00,1.0,16:00,22:00
TORCHK20,11:00,31.0,16:00,22:00
TORCHK21,11:00,28.0,16:00,22:00
TORCHK22,11:00,28.0,00:00,00:00
TORCHK23,11:00,30.0,16:00,22:00
TORCHK24,11:00,28.0,15:00,22:00
TORCHK25,11:00,28.0,16:00,22:00
TORCHK26,11:00,2.0,15:00,22:00
TORCHK27,11:00,29.0,00:00,00:00
TORCHK28,11:00,28.0,15:00,22:00
TORCHK29,11:00,2.0,16:00,22:00
TORCHK30,11:00,28.0,14:00,22:00
TORCHK31,11:00,1.0,16:00,23:00
TORCHK32,11:00,28.0,15:00,22:00
TORCHK33,11:00,28.0,15:00,22:00
TORCHK34,12:00,30.0,17:00,22:00
TORCHK35,11:00,28.0,15:00,22:00
TORCHK36,11:00,28.0,15:00,21:00
TORCHK37,10:00,31.0,16:00,22:00
TORCHK38,11:00,28.0,16:00,22:00
TORCHK39,11:00,1.0,15:00,22:00
TORCHK40,11:00,28.0,15:00,20:00
TORCHK41,11:00,30.0,15:00,22:00
TORCHK42,11:00,28.0,16:00,22:00
TORCHK43,11:00,4.0,13:00,23:00
TORCHK44,11:00,3.0,16:00,22:00
TORCHK45,11:00,1.0,16:00,22:00
TORCHK46,11:00,2.0,15:00,22:00
TORCHK47,13:00,28.0,15:00,23:00
TORCHK48,12:00,29.0,00:00,00:00
TORCHK49,11:00,1.0,18:00,02:00
TORCHK50,10:00,28.0,15:00,22:00
